source_path,target_path,classification,content_relation,recommended_action,risk_level,reason,validation_required,final_action
python_services/intelligence/engines/pattern_engine.py,python_services/intelligence/engines/pattern_engine.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
python_services/intelligence/models/__init__.py,python_services/intelligence/models/__init__.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
python_services/intelligence/models/analytics_models.py,python_services/intelligence/models/analytics_models.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
python_services/intelligence/models/fatigue_models.py,python_services/intelligence/models/fatigue_models.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
python_services/intelligence/models/insight_models.py,python_services/intelligence/models/insight_models.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
python_services/intelligence/models/pairing_models.py,python_services/intelligence/models/pairing_models.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
python_services/intelligence/models/raw_models.py,python_services/intelligence/models/raw_models.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
python_services/intelligence/pipeline/__init__.py,python_services/intelligence/pipeline/__init__.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
python_services/intelligence/pipeline/extraction_pipeline.py,python_services/intelligence/pipeline/extraction_pipeline.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
python_services/intelligence/pipeline/ocr_fallback.py,python_services/intelligence/pipeline/ocr_fallback.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
python_services/intelligence/pipeline/pdf_extractor.py,python_services/intelligence/pipeline/pdf_extractor.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
python_services/intelligence/pipeline/structural_parser.py,python_services/intelligence/pipeline/structural_parser.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
python_services/intelligence/router.py,python_services/intelligence/router.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
python_services/intelligence/utils/__init__.py,python_services/intelligence/utils/__init__.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
python_services/intelligence/utils/aviation_codes.py,python_services/intelligence/utils/aviation_codes.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
python_services/intelligence/utils/legality_checker.py,python_services/intelligence/utils/legality_checker.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
python_services/intelligence/utils/time_utils.py,python_services/intelligence/utils/time_utils.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
python_services/knowledge_engine/__init__.py,python_services/knowledge_engine/__init__.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
python_services/knowledge_engine/ai_assistant.py,python_services/knowledge_engine/ai_assistant.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
python_services/knowledge_engine/chunker.py,python_services/knowledge_engine/chunker.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
python_services/knowledge_engine/embeddings.py,python_services/knowledge_engine/embeddings.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
python_services/knowledge_engine/extractors.py,python_services/knowledge_engine/extractors.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
python_services/knowledge_engine/indexing_service.py,python_services/knowledge_engine/indexing_service.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
python_services/knowledge_engine/models.py,python_services/knowledge_engine/models.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
python_services/knowledge_engine/retrieval_service.py,python_services/knowledge_engine/retrieval_service.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
python_services/knowledge_engine/router.py,python_services/knowledge_engine/router.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
python_services/knowledge_engine/storage_service.py,python_services/knowledge_engine/storage_service.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
python_services/knowledge_engine/vector_store.py,python_services/knowledge_engine/vector_store.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
python_services/knowledge_engine/version_diff.py,python_services/knowledge_engine/version_diff.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
python_services/layover/__init__.py,python_services/layover/__init__.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
python_services/layover/router.py,python_services/layover/router.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
python_services/legality/__init__.py,python_services/legality/__init__.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
python_services/legality/engine.py,python_services/legality/engine.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
python_services/legality/rules_source.py,python_services/legality/rules_source.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
python_services/parser/__init__.py,python_services/parser/__init__.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
python_services/parser/excel_parser.py,python_services/parser/excel_parser.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
python_services/parser/prn_parser.py,python_services/parser/prn_parser.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
python_services/preference_engine/__init__.py,python_services/preference_engine/__init__.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
python_services/preference_engine/models.py,python_services/preference_engine/models.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
python_services/preference_engine/profile_builder.py,python_services/preference_engine/profile_builder.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
python_services/preference_engine/profile_service.py,python_services/preference_engine/profile_service.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
python_services/ranking/__init__.py,python_services/ranking/__init__.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
python_services/ranking/scorer.py,python_services/ranking/scorer.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
python_services/recommendation_engine/__init__.py,python_services/recommendation_engine/__init__.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
python_services/recommendation_engine/engine.py,python_services/recommendation_engine/engine.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
python_services/requirements.txt,python_services/requirements.txt,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
python_services/rest_engine/__init__.py,python_services/rest_engine/__init__.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
python_services/rest_engine/calculator.py,python_services/rest_engine/calculator.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
python_services/rest_engine/fatigue.py,python_services/rest_engine/fatigue.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
python_services/rest_engine/legality.py,python_services/rest_engine/legality.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
python_services/rest_engine/router.py,python_services/rest_engine/router.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
python_services/rest_engine/rules.py,python_services/rest_engine/rules.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
python_services/rest_engine/scoring.py,python_services/rest_engine/scoring.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
python_services/rest_engine/timezone_utils.py,python_services/rest_engine/timezone_utils.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
python_services/rest_engine/validators.py,python_services/rest_engine/validators.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
python_services/roster_sync/__init__.py,python_services/roster_sync/__init__.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
python_services/roster_sync/engine_fanout.py,python_services/roster_sync/engine_fanout.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
python_services/roster_sync/ics_parser.py,python_services/roster_sync/ics_parser.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
python_services/roster_sync/import_service.py,python_services/roster_sync/import_service.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
python_services/roster_sync/providers/__init__.py,python_services/roster_sync/providers/__init__.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
python_services/roster_sync/router.py,python_services/roster_sync/router.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
python_services/roster_sync/schema.py,python_services/roster_sync/schema.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
python_services/roster_sync/version_service.py,python_services/roster_sync/version_service.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
python_services/route_familiarity_engine/__init__.py,python_services/route_familiarity_engine/__init__.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
python_services/route_familiarity_engine/analyzer.py,python_services/route_familiarity_engine/analyzer.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
python_services/ruff.toml,python_services/ruff.toml,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
python_services/salary/__init__.py,python_services/salary/__init__.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
python_services/salary/calculator.py,python_services/salary/calculator.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
python_services/subscription_engine/__init__.py,python_services/subscription_engine/__init__.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
python_services/subscription_engine/config_service.py,python_services/subscription_engine/config_service.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
python_services/subscription_engine/feature_gate.py,python_services/subscription_engine/feature_gate.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
python_services/subscription_engine/models.py,python_services/subscription_engine/models.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
python_services/subscription_engine/notification_triggers.py,python_services/subscription_engine/notification_triggers.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
python_services/subscription_engine/referral_service.py,python_services/subscription_engine/referral_service.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
python_services/subscription_engine/router.py,python_services/subscription_engine/router.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
python_services/subscription_engine/subscription_service.py,python_services/subscription_engine/subscription_service.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
python_services/subscription_engine/trial_service.py,python_services/subscription_engine/trial_service.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
python_services/subscription_engine/usage_tracker.py,python_services/subscription_engine/usage_tracker.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
python_services/tests/__init__.py,python_services/tests/__init__.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
python_services/tests/eval/__init__.py,python_services/tests/eval/__init__.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
python_services/tests/eval/test_ai_grounding.py,python_services/tests/eval/test_ai_grounding.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
python_services/tests/integration/__init__.py,python_services/tests/integration/__init__.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
python_services/tests/integration/test_api.py,python_services/tests/integration/test_api.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
python_services/tests/integration/test_roster_sync_api.py,python_services/tests/integration/test_roster_sync_api.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
python_services/tests/integration/test_trade_search_api.py,python_services/tests/integration/test_trade_search_api.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
python_services/tests/unit/__init__.py,python_services/tests/unit/__init__.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
python_services/tests/unit/test_auth_identity.py,python_services/tests/unit/test_auth_identity.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
python_services/tests/unit/test_engine_consistency.py,python_services/tests/unit/test_engine_consistency.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
python_services/tests/unit/test_filter_engine.py,python_services/tests/unit/test_filter_engine.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
python_services/tests/unit/test_ics_parity.py,python_services/tests/unit/test_ics_parity.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
python_services/tests/unit/test_knowledge_engine.py,python_services/tests/unit/test_knowledge_engine.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
python_services/tests/unit/test_layover_content.py,python_services/tests/unit/test_layover_content.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
python_services/tests/unit/test_legality.py,python_services/tests/unit/test_legality.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
python_services/tests/unit/test_parser_ranking.py,python_services/tests/unit/test_parser_ranking.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
python_services/tests/unit/test_preference_engine.py,python_services/tests/unit/test_preference_engine.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
python_services/tests/unit/test_profile_backend.py,python_services/tests/unit/test_profile_backend.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
python_services/tests/unit/test_rest_engine.py,python_services/tests/unit/test_rest_engine.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
python_services/tests/unit/test_route_familiarity.py,python_services/tests/unit/test_route_familiarity.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
python_services/tests/unit/test_rules_source.py,python_services/tests/unit/test_rules_source.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
python_services/tests/unit/test_subscription_engine.py,python_services/tests/unit/test_subscription_engine.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
python_services/trade_engine/__init__.py,python_services/trade_engine/__init__.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
python_services/trade_engine/router.py,python_services/trade_engine/router.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
python_services/trade_intel/__init__.py,python_services/trade_intel/__init__.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
python_services/trade_intel/engine.py,python_services/trade_intel/engine.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
python_services/trade_intel/whatsapp.py,python_services/trade_intel/whatsapp.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
python_services/utils/__init__.py,python_services/utils/__init__.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
python_services/utils/logging_config.py,python_services/utils/logging_config.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
python_services/utils/rate_limiter.py,python_services/utils/rate_limiter.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
python_services/utils/version.py,python_services/utils/version.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
reports/ARCHITECTURE_REPORT.md,reports/ARCHITECTURE_REPORT.md,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
reports/CHANGED_FILES.txt,reports/CHANGED_FILES.txt,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
reports/PERFORMANCE_AND_TESTING.md,reports/PERFORMANCE_AND_TESTING.md,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
reports/RELEASE_READINESS.md,reports/RELEASE_READINESS.md,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
reports/SECURITY_REPORT.md,reports/SECURITY_REPORT.md,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
scripts/seed_legality_rules.py,scripts/seed_legality_rules.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
scripts/setup_super_admin.sh,scripts/setup_super_admin.sh,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
test_fixtures/roster_sync/ics_golden.ics,test_fixtures/roster_sync/ics_golden.ics,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
test_fixtures/roster_sync/ics_golden.json,test_fixtures/roster_sync/ics_golden.json,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
tools/offline_harness/README.md,tools/offline_harness/README.md,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
tools/offline_harness/check_undefined_names.py,tools/offline_harness/check_undefined_names.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
tools/offline_harness/run_tests.py,tools/offline_harness/run_tests.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
tools/offline_harness/shims/anthropic.py,tools/offline_harness/shims/anthropic.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
tools/offline_harness/shims/fastapi/__init__.py,tools/offline_harness/shims/fastapi/__init__.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
tools/offline_harness/shims/fastapi/middleware/__init__.py,tools/offline_harness/shims/fastapi/middleware/__init__.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
tools/offline_harness/shims/fastapi/middleware/cors.py,tools/offline_harness/shims/fastapi/middleware/cors.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
tools/offline_harness/shims/fastapi/middleware/gzip.py,tools/offline_harness/shims/fastapi/middleware/gzip.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
tools/offline_harness/shims/fastapi/responses.py,tools/offline_harness/shims/fastapi/responses.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
tools/offline_harness/shims/fastapi/testclient.py,tools/offline_harness/shims/fastapi/testclient.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
tools/offline_harness/shims/firebase_admin/__init__.py,tools/offline_harness/shims/firebase_admin/__init__.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
tools/offline_harness/shims/firebase_admin/auth.py,tools/offline_harness/shims/firebase_admin/auth.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
tools/offline_harness/shims/firebase_admin/credentials.py,tools/offline_harness/shims/firebase_admin/credentials.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
tools/offline_harness/shims/firebase_admin/firestore.py,tools/offline_harness/shims/firebase_admin/firestore.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
tools/offline_harness/shims/firebase_admin/storage.py,tools/offline_harness/shims/firebase_admin/storage.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
tools/offline_harness/shims/httpx.py,tools/offline_harness/shims/httpx.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
tools/offline_harness/shims/openpyxl.py,tools/offline_harness/shims/openpyxl.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
tools/offline_harness/shims/pdfplumber.py,tools/offline_harness/shims/pdfplumber.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
tools/offline_harness/shims/pydantic.py,tools/offline_harness/shims/pydantic.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
tools/offline_harness/shims/pytest.py,tools/offline_harness/shims/pytest.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
tools/offline_harness/shims/pytz.py,tools/offline_harness/shims/pytz.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
tools/offline_harness/shims/uvicorn.py,tools/offline_harness/shims/uvicorn.py,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
tools/offline_harness/ts_stubs/tsconfig.offline.json,tools/offline_harness/ts_stubs/tsconfig.offline.json,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
tools/offline_harness/ts_stubs/types/axios.d.ts,tools/offline_harness/ts_stubs/types/axios.d.ts,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
tools/offline_harness/ts_stubs/types/firebase-admin.d.ts,tools/offline_harness/ts_stubs/types/firebase-admin.d.ts,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
tools/offline_harness/ts_stubs/types/firebase-functions.d.ts,tools/offline_harness/ts_stubs/types/firebase-functions.d.ts,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
tools/offline_harness/ts_stubs/types/node-globals.d.ts,tools/offline_harness/ts_stubs/types/node-globals.d.ts,"present in both, byte-identical",identical,NONE,low,no action needed,none,NONE
